fold_name,model_name,subset_name,sample_count,positive_count,negative_count,positive_ratio,accuracy,balanced_accuracy,roc_auc,roc_auc_missing_reason,average_precision,pr_auc_lift_vs_positive_ratio,mcc,precision,recall,f1,specificity,negative_predictive_value,log_loss,brier_score,tn,fp,fn,tp,mean_predicted_probability,predicted_positive_ratio
fold_2020,logistic_regression_l2,OFFSET_00,8721,4520,4201,0.5182891870198372,0.5492489393418186,0.5481956466328076,0.5753415748041448,,0.5840244674288846,1.1268312788600228,0.09650719577194158,0.5636481521504214,0.5769911504424778,0.570241609270799,0.5194001428231374,0.5329750854909624,0.6841660228940893,0.24553608425374798,2182,2019,1912,2608,0.5052131967550051,0.5305584221992891
fold_2020,logistic_regression_l2,OFFSET_05,8721,4497,4224,0.5156518747850017,0.5434009861254443,0.5425938157003659,0.5671643048227437,,0.5737758395931454,1.112719390058221,0.08527139373222015,0.556014792255819,0.5683789192795197,0.5621288761820981,0.5168087121212122,0.5293404461687682,0.685967762901251,0.24643507989948915,2183,2041,1941,2556,0.5039754323552205,0.527118449719069
fold_2020,logistic_regression_l2,OFFSET_10,8721,4509,4212,0.5170278637770898,0.5440889806214884,0.5430669999033273,0.5583773362844849,,0.5669836859059888,1.0966211410037987,0.08625511599638547,0.5574973031283711,0.5730760700820581,0.5651793525809273,0.5130579297245964,0.5288790993636808,0.6879376875118033,0.24739969525280708,2161,2051,1925,2584,0.505280755181286,0.5314757481940144
fold_2020,logistic_regression_l2,OFFSET_15,8721,4526,4195,0.5189771815158812,0.5472996216030271,0.5462281496868576,0.5671197061923243,,0.5787530591526779,1.1151801654596782,0.09255626784069328,0.5625270445694505,0.5744586831639417,0.5684302579798863,0.5179976162097736,0.5301292998292266,0.6860255613312702,0.24645485162220912,2173,2022,1926,2600,0.5056474819787549,0.5299850934525857
fold_2020,logistic_regression_l2,OFFSET_20,8721,4551,4170,0.521843825249398,0.5405343423919275,0.5393395237666163,0.5552330712885196,,0.5691784093576591,1.090706417931915,0.07873709591881255,0.558951018638925,0.5666886398593716,0.5627932351336606,0.511990407673861,0.5198441684928171,0.6886546808921375,0.24775424341090016,2135,2035,1972,2579,0.5048983694964663,0.5290677674578603
fold_2020,logistic_regression_l2,OFFSET_25,8720,4498,4222,0.5158256880733945,0.5383027522935779,0.5371857464310155,0.5474024035947131,,0.55893206850879,1.0835677273002777,0.07453273805697075,0.5504489097905088,0.5724766562916852,0.5612467306015694,0.5018948365703458,0.5242454230578921,0.6903689865740299,0.2486030653970463,2119,2103,1923,2575,0.5058620042621688,0.5364678899082569
fold_2020,logistic_regression_l2,OFFSET_30,8724,4540,4184,0.5204034846400734,0.5387436955524989,0.5372621524414383,0.5536263592793188,,0.5684575957449451,1.0923401024843395,0.07467623862545777,0.5549872122762148,0.573568281938326,0.5641247833622184,0.5009560229445507,0.5198412698412699,0.6887636821100919,0.24781731378428895,2096,2088,1936,2604,0.5059777829154722,0.5378266850068776
fold_2020,logistic_regression_l2,OFFSET_35,8724,4531,4193,0.5193718477762495,0.5350756533700137,0.5336561871808396,0.54776310298038,,0.5635191675963747,1.085001372348438,0.06745632793180183,0.5506072874493927,0.5702935334363275,0.5602775368603643,0.49701884092535176,0.516993301910196,0.6902514216727443,0.24854778814038136,2084,2109,1947,2584,0.5059008304074585,0.5379413113250803
fold_2020,logistic_regression_l2,OFFSET_40,8723,4525,4198,0.5187435515304368,0.5341052390232718,0.5328212855898231,0.5512136007938534,,0.5648078605628123,1.0887997718650633,0.06576221621219312,0.5493470348961679,0.5670718232044198,0.5580687255328403,0.4985707479752263,0.5165350444225074,0.6893399917218516,0.24810580727938095,2093,2105,1959,2566,0.5063258806333484,0.5354809125300929
fold_2020,logistic_regression_l2,OFFSET_45,8723,4469,4254,0.5123237418319385,0.5373151438725209,0.536524980161617,0.5519107600465116,,0.5621322369284312,1.09722074350564,0.07318694500676023,0.5465691546569155,0.5685835757440143,0.557359069971485,0.5044663845792196,0.5267550319096711,0.689550848713622,0.24816680667695493,2146,2108,1928,2541,0.5063741608878864,0.5329588444342542
fold_2020,logistic_regression_l2,OFFSET_50,8722,4508,4214,0.5168539325842697,0.5442559046090346,0.5430603990837994,0.5567634020034624,,0.5694176107642536,1.101699290391708,0.08630744497668907,0.5569079649797138,0.5785270629991127,0.5675116962245674,0.507593735168486,0.5295865313196336,0.6883339168447032,0.2476029145729678,2139,2075,1900,2608,0.5059233301579181,0.5369181380417335
fold_2020,logistic_regression_l2,OFFSET_55,8722,4509,4213,0.5169685851868837,0.5431093785828939,0.5419398037008769,0.5579024191772585,,0.5706756676366911,1.1038884837274827,0.08404804778156372,0.5560547710740266,0.5764027500554446,0.5660459544811064,0.5074768573463091,0.5281620553359684,0.6881479258896268,0.24750558767496023,2138,2075,1910,2599,0.5061839829973588,0.5358862646182069
fold_2020,momentum_60m_baseline,OFFSET_00,8721,4520,4201,0.5182891870198372,0.4536177043916982,0.45289827748555445,0.5471017225144456,,0.5440225605515955,1.0496506085332886,-0.09420109356805786,0.4728802302413106,0.4725663716814159,0.472723248865774,0.4332301832896929,0.4329210275927688,0.6881105159227727,0.24748799711096028,1820,2381,2384,2136,0.512155300637436,0.5179451897718151
